presence_emerysticky_other,subclase_emerysticky_other,order_emerysticky_other,superfamily_emerysticky_other,family_emerysticky_other,subfamily_emerysticky_other,tribe_emerysticky_other,genus,species,number_emerysticky_other,location_emerysticky_other,dietbreadth_emerysticky_feeding,trophiclevel_emerysticky_feeding,functionalgroup_emerysticky_other,habitat_emerysticky_habitat,diet_emerysticky_feeding,moreinfo_emerysticky_other,nat_inv_un_emerysticky_invasive,countryconfirmed_emerysticky_invasive,literature_emerysticky_source,size_mm.min._emerysticky_body,size_mm.largestifrange._emerysticky_body,onesize_mm_emerysticky_body,litforsize_emerysticky_source
had,NA,Diptera,NA,Dolichopididae,,,,,1,C3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"I3,K1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"K2,L3,N1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,I2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"C2,I1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"D2,D3,E2,E3,F2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,A3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"E1,J3,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,16,"D1,D2,D3,E1,E3,E4,F1,F2F3,I2,J1,J4,L1,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,8,"G3,H3,I1,J1,J2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"L2,M1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,29,,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,11,"A3,C2,E1,J2,K1,K2,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,9,"B3,C3,C4,D1,D3,D4,E2,E3,J4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,G1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"A1,A3,B1,C2,C3,E3,K2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,12,"A2,A3,B3,B1,C2,C3,D2,D4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,9,"E3,I2,K2,K3,L1,L2,L3,N2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"C3,D3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"I3,K1,L4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D2,E2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"C4,D2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D2,F3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D3,E2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"C3,C4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D3,E1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"C1,D2,K2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"D2,E2,C2,H3,I3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"I4,J1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,I3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"K1,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"L2,N2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,10,"A2,B2,C2,J2,K1,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"D2,G1,I1,J2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,9,"B3,C4,C2,C3,E1,G1,G3,K1,L1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,I3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"H3,J4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,10,"A1,C2,D3,H2,H4,I2,I4,J2,J3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,18,"C1,C2,C3,D2,D3,E2,F4,H3,I3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"E3,D4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"E1,E3,F2,F3,K4,L1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D3,K2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"J2,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"D3,E2,F1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"C4,D1,L3,M2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D2,F3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"D4,E2,E3,F3,I2,L2,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"C3,K2,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"J3,J1,M4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"D4,I3,K1,K2,K3,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"A2,C1,C2,C4,D2,D3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"I2,J1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,18,"D1,H3,H4,I2,J1,J2,J3,K1,K4,L2,L4,M3,M4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"K1,K2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"K3,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,"B3,K1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"C3,D3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"L2,L4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"I3,K3,K4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"E3,E4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"I3,J4,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"F3,I3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"C1,C2,C3,D3,E1,E2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"H2,K4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"D1,E2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"J2,K3,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,10,"C3,D3,I1,J2,J3,K2,L3,M2,M3,N3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"A2,A4,B3,B4,C2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,19,"A1,A3,B1,B3,C1,C2,C3,D1,D3,E2,E3,F1,F3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"B2,C3,D2,D3,E4,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,D1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,A2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"J1,J2,J3,L1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"B1,B2,C2,C3,K1,K2,M2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,A3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"H3,J3,L1,L3,L4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,19,,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,14,"I3,K2,K3,L2,L4,M1,M2,N2,N3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,13,"C2,I2,I3,K1,K2,K3,L3,M3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,7,"C2,F3,F4,I2,I3,K3,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"E2,E3,J3,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"K1,L3,L4,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"E4,K3,L2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"C3,K2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,L1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"E2,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,I3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"B1,C2,C3,E3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,8,"E2,J1,K1,K3,L2,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"B2,C1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"A2,C4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"D3,J4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"D1,E2,H1,H3,K1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"E3,F1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"B1,C3,J2,L3,M2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,I2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"I2,J1,J3,L3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,19,"B2,B3,B4,C1,C2,C3,D1,D3,E3,E4,F2,F3,K2,K3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,32,"C1,I2,I3,I4,J2,J3,J4,K1,K2,K3,L1,L2,L3,M2,M3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,28,"H3,I2,I3,J1,J3,J4,K1,K2,K3,L1,L2,L3,L4,M3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,5,"H3,I4,K3,K4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,15,"H2,H3,I1,I2,J3,K1,K2,L1,L2,L3,M3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"E3,I1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"H4,J2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,3,"C1,H3,K4",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"D1,J1,M3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,C2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J1,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,J2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,13,"C2,E3,D2,E1,E2,F1,F3,F2,I3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,H2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B4,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,11,"J2,J4,K1,K2,K4,L1,L3,M2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,E3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,B3,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"B2,C2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,4,"C2,C4,E3,K1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,6,"B1,D2,J2,K3,M1,M2",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,9,"A2,B2,B3,C2,C3,F3",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,1,K2,Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
had,NA,Diptera,NA,Dolichopididae,,,,,2,"A2,C1",Generalist,Predator,CanopyPredator,Canopy,AphidsCollembola,,,,,4,6,5,
